;row;job_commit;comment_commit;gh_pull_req_num;gh_comment_id;gh_comment_type;gh_created_at;gh_updated_at;gh_user_id;gh_user_login;gh_body;gh_reactions
78;1334.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12099303.0;issue;2013-01-10T14:40:57Z;2013-01-10T14:40:57Z;217842.0;AnthonyMastrean;The test suite is notoriously hard to get running (and passing). I don't expect that anything else would have failed from this change, but do you have a crash dump or anything from `csc.exe`?;
79;1335.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12099303.0;issue;2013-01-10T14:40:57Z;2013-01-10T14:40:57Z;217842.0;AnthonyMastrean;The test suite is notoriously hard to get running (and passing). I don't expect that anything else would have failed from this change, but do you have a crash dump or anything from `csc.exe`?;
80;1334.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12100676.0;issue;2013-01-10T15:09:07Z;2013-01-10T15:09:07Z;527013.0;grumpydev;"Haven't got a dump, but this is what causes it:

csc_spec.rb

CSC when targeting a library and an output file should produce the .dll file in the correct location

Executing CSC: ""C:/Windows/Microsoft.NET/Framework/v4.0.30319/csc.exe"" ""File1.cs"" ""File2.cs""

I've got .Net 4.5 installed so could be that causing problems.
";
81;1335.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12100676.0;issue;2013-01-10T15:09:07Z;2013-01-10T15:09:07Z;527013.0;grumpydev;"Haven't got a dump, but this is what causes it:

csc_spec.rb

CSC when targeting a library and an output file should produce the .dll file in the correct location

Executing CSC: ""C:/Windows/Microsoft.NET/Framework/v4.0.30319/csc.exe"" ""File1.cs"" ""File2.cs""

I've got .Net 4.5 installed so could be that causing problems.
";
82;1334.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12185523.0;issue;2013-01-12T22:14:43Z;2013-01-12T22:14:43Z;217842.0;AnthonyMastrean;"Yeah, looks like we [only support up to 4.0][1] right now. Want to open a bug and work on extending that? Should just be a couple of helper methods... :)

 [1]: https://github.com/Albacore/albacore/wiki/CSC-Task";
83;1335.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12185523.0;issue;2013-01-12T22:14:43Z;2013-01-12T22:14:43Z;217842.0;AnthonyMastrean;"Yeah, looks like we [only support up to 4.0][1] right now. Want to open a bug and work on extending that? Should just be a couple of helper methods... :)

 [1]: https://github.com/Albacore/albacore/wiki/CSC-Task";
84;1334.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12257991.0;issue;2013-01-15T08:44:23Z;2013-01-15T08:44:23Z;527013.0;grumpydev;"I'd love to, but I think that's somewhat beyond my skills :)

Any idea when this will be released? Currently have a local version of AssemblyInfo in our build to work around it.";
85;1335.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12257991.0;issue;2013-01-15T08:44:23Z;2013-01-15T08:44:23Z;527013.0;grumpydev;"I'd love to, but I think that's somewhat beyond my skills :)

Any idea when this will be released? Currently have a local version of AssemblyInfo in our build to work around it.";
86;1334.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12427948.0;issue;2013-01-18T15:54:17Z;2013-01-18T16:12:01Z;217842.0;AnthonyMastrean;I'm going to ask @haf if we should release an update with JRuby failing... I've really let it go to long. And we should look into your CSC issue on the side, because it seems like it should work (issue #33).;
87;1335.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12427948.0;issue;2013-01-18T15:54:17Z;2013-01-18T16:12:01Z;217842.0;AnthonyMastrean;I'm going to ask @haf if we should release an update with JRuby failing... I've really let it go to long. And we should look into your CSC issue on the side, because it seems like it should work (issue #33).;
88;1346.0;d9548c2c20d4bd84f0d790cdf0967dcfef3c3355;;35.0;12456606.0;issue;2013-01-19T16:02:25Z;2013-01-19T16:02:25Z;193115.0;haf;Please don't include Anthony's commits in pull requests. Rebase on `dev` and re-send the pull request to get rid of the intermingled history. You can also use interactive rebase.;
89;1334.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12456612.0;issue;2013-01-19T16:02:48Z;2013-01-19T16:02:48Z;193115.0;haf;I've fixed JRuby failing.;
90;1335.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12456612.0;issue;2013-01-19T16:02:48Z;2013-01-19T16:02:48Z;193115.0;haf;I've fixed JRuby failing.;
91;1334.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12456621.0;issue;2013-01-19T16:03:23Z;2013-01-19T16:03:23Z;193115.0;haf;"BTW; we *absolutely* need to include more tests in the travis build - could you look into that @AnthonyMastrean ?";
92;1335.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12456621.0;issue;2013-01-19T16:03:23Z;2013-01-19T16:03:23Z;193115.0;haf;"BTW; we *absolutely* need to include more tests in the travis build - could you look into that @AnthonyMastrean ?";
93;1346.0;d9548c2c20d4bd84f0d790cdf0967dcfef3c3355;;35.0;12466280.0;issue;2013-01-20T05:29:34Z;2013-01-20T05:29:34Z;360645.0;Maxim-Filimonov;"Did interactive rebase but looks like lost your question on commit after pushed with force. ( Not sure how to avoid this never switched pull request to different branch before )

To answer your question I used `'subdir/.'` because I want to test that this code 
```ruby
@o.to ""#{OutputTestData.to}/subdir/""
````
creates a directory not relies on directory created by dir method. `'/.'` is used to reference contents of the folder not the folder itself. 
Example ( copying lib folder from albacore gem )
```shell
➜  mkdir bla
➜  cp -r lib bla
➜  ls bla
lib
➜  rm -rf bla
➜  cp -r lib/. bla
➜  ls bla
albacore    albacore.rb version.rb
```
";
94;1364.0;792c22235f2cdc44ceef8c5190e33f7270ffa56f;;34.0;12497843.0;issue;2013-01-21T13:32:22Z;2013-01-21T13:32:22Z;193115.0;haf;This cannot be automatically merged anymore. Could you see if you could rebase on dev and preferrably make the diff for the spec file look like not ALL of it has changed?;
95;1334.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12498767.0;issue;2013-01-21T13:59:19Z;2013-01-21T13:59:19Z;217842.0;AnthonyMastrean;Yes! But a ton of them run against actual Windows executables. I can't see how to run travis locally, to experiment. We could branch for playing with travis?;
96;1335.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12498767.0;issue;2013-01-21T13:59:19Z;2013-01-21T13:59:19Z;217842.0;AnthonyMastrean;Yes! But a ton of them run against actual Windows executables. I can't see how to run travis locally, to experiment. We could branch for playing with travis?;
97;1364.0;792c22235f2cdc44ceef8c5190e33f7270ffa56f;;34.0;12522718.0;issue;2013-01-21T23:11:31Z;2013-01-21T23:11:31Z;360645.0;Maxim-Filimonov;Done. Rebased and removed whitespace difference.;
98;1364.0;792c22235f2cdc44ceef8c5190e33f7270ffa56f;;34.0;12528115.0;issue;2013-01-22T02:40:30Z;2013-01-22T02:40:30Z;217842.0;AnthonyMastrean;"I'm not a fan of the boolean property setter like this. It [can be confusing][3] to interpret what kind of value to assign, boolean (`false`) or symbol (`:false`), or if it's a method call. I like the method syntax. For example,
* xunit task, [`skip_test_failures`][1]
* msbuild task, [`nologo`][2]

The name `remove_dir_to` isn't as friendly as it could be. It's not totally consistent with the `from` and `to` properties. It's true by default, internally. So, should this property only be set when intended to be false?

What about a method for just the file-preserving behavior, named very specifically? I could support

* `keep_to`
* `preserve_to`
* `dont_clean`
* `no_overwrite`
* `no_clean`

I feel like there's a better name I haven't thought of yet, thoughts?

----
FYI, it feels like it would be easier to name if we switched the default behavior to _never_ clean and had a method _to clean_... then we could just say `out.clean`. But, that's not in the cards.


 [1]: https://github.com/Albacore/albacore/blob/dev/lib/albacore/xunittestrunner.rb#L18
 [2]: https://github.com/Albacore/albacore/blob/dev/lib/albacore/msbuild.rb#L22
 [3]: http://stackoverflow.com/questions/8701295";
99;1364.0;792c22235f2cdc44ceef8c5190e33f7270ffa56f;;34.0;12531003.0;issue;2013-01-22T05:15:53Z;2013-01-22T05:15:53Z;360645.0;Maxim-Filimonov;Ah right didn't get this albacore convention. I have changed it to `keep_to` sounds like the most appropriate to me.;
100;1334.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12538117.0;issue;2013-01-22T10:17:56Z;2013-01-22T10:17:56Z;193115.0;haf;"You're right; but the `clean_slate` branch will invoke mono if needed. Perhaps we can start porting tests and then tasks there? Are you available on Skype btw?";
101;1335.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12538117.0;issue;2013-01-22T10:17:56Z;2013-01-22T10:17:56Z;193115.0;haf;"You're right; but the `clean_slate` branch will invoke mono if needed. Perhaps we can start porting tests and then tasks there? Are you available on Skype btw?";
102;1364.0;792c22235f2cdc44ceef8c5190e33f7270ffa56f;;34.0;12672724.0;issue;2013-01-24T20:52:03Z;2013-01-24T20:52:03Z;217842.0;AnthonyMastrean;@haf, are you ok with this one now?;
103;1334.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12672949.0;issue;2013-01-24T20:56:47Z;2013-01-24T20:56:47Z;217842.0;AnthonyMastrean;I'm not yet, but I can make it so... ;
104;1335.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12672949.0;issue;2013-01-24T20:56:47Z;2013-01-24T20:56:47Z;217842.0;AnthonyMastrean;I'm not yet, but I can make it so... ;
105;1334.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12690610.0;issue;2013-01-25T07:23:20Z;2013-01-25T07:23:20Z;193115.0;haf;Some place where we can talk, is what I'm after. :);
106;1335.0;0225d28db8e32598a3b0725a512f6c2a774ba1a7;;30.0;12690610.0;issue;2013-01-25T07:23:20Z;2013-01-25T07:23:20Z;193115.0;haf;Some place where we can talk, is what I'm after. :);
107;1364.0;792c22235f2cdc44ceef8c5190e33f7270ffa56f;;34.0;12699629.0;issue;2013-01-25T12:54:26Z;2013-01-25T12:54:26Z;360645.0;Maxim-Filimonov;"Initialised keep_to to false. 
During playing with it discovered that there is a test missing for case when keep_to is not set. ";
108;1364.0;792c22235f2cdc44ceef8c5190e33f7270ffa56f;;34.0;12705705.0;issue;2013-01-25T15:38:45Z;2013-01-25T15:38:45Z;193115.0;haf;Ok, great!;
109;1422.0;b87ac65f29fb66bf674f3a2e13bdabb8f98d0ca4;;36.0;13149853.0;issue;2013-02-05T20:24:27Z;2013-02-05T20:24:27Z;2117460.0;elberon5;Argument for the command line is --tag not --tags;
110;1423.0;b87ac65f29fb66bf674f3a2e13bdabb8f98d0ca4;;36.0;13149853.0;issue;2013-02-05T20:24:27Z;2013-02-05T20:24:27Z;2117460.0;elberon5;Argument for the command line is --tag not --tags;
111;1455.0;422e2ac1590cc7e3b404eebf88649f750a4734d2;;40.0;13855054.0;issue;2013-02-20T20:39:10Z;2013-02-20T20:39:10Z;217842.0;AnthonyMastrean;"This looks great. But, we prefer to use methods that indicate the non-default behavior (see Issue #21 for another example). In this case, simply calling `force` 

    unzip do |unzip|
      unzip.destination = File.dirname(__FILE__)
      unzip.file = ""Archive.zip""
      unzip.force
    end

should set the internal state `@force = true`.

    attr_reader :force

    def force
      @force = true
    end

Does that seem reasonable?";
112;1458.0;422e2ac1590cc7e3b404eebf88649f750a4734d2;;40.0;13855054.0;issue;2013-02-20T20:39:10Z;2013-02-20T20:39:10Z;217842.0;AnthonyMastrean;"This looks great. But, we prefer to use methods that indicate the non-default behavior (see Issue #21 for another example). In this case, simply calling `force` 

    unzip do |unzip|
      unzip.destination = File.dirname(__FILE__)
      unzip.file = ""Archive.zip""
      unzip.force
    end

should set the internal state `@force = true`.

    attr_reader :force

    def force
      @force = true
    end

Does that seem reasonable?";
113;1455.0;422e2ac1590cc7e3b404eebf88649f750a4734d2;;40.0;13856026.0;issue;2013-02-20T20:58:12Z;2013-02-20T20:58:12Z;76611.0;mhoyer;Fair enough. Sounds reasonable. I'll add this to the pull request.;
114;1458.0;422e2ac1590cc7e3b404eebf88649f750a4734d2;;40.0;13856026.0;issue;2013-02-20T20:58:12Z;2013-02-20T20:58:12Z;76611.0;mhoyer;Fair enough. Sounds reasonable. I'll add this to the pull request.;
115;1463.0;19dfa63caf6e3773a26e34c6ccdcbee5cefdf23d;;43.0;14253483.0;issue;2013-02-28T19:50:41Z;2013-02-28T19:50:58Z;217842.0;AnthonyMastrean;"I appreciate the discovery and the fix! But, the extra assignment is unnecessary. Especially if you leave the post-fix guard clause in. I always think of postfix operators as ""do this or nothing at all"". So, I would try one of the two styles of ternary statements.

This fake way depends on a statement always returning it's last value. So, if `@flatten_zip` is `false`, the statement is `nil`.

    file_path = (file_path.split('/').last if @flatten_zip) || file_path

Or, use the actual ternary operator

    file_path = @flatten_zip ? file_path.split('/').last : file_path

What do you think?";
116;1464.0;19dfa63caf6e3773a26e34c6ccdcbee5cefdf23d;;43.0;14253483.0;issue;2013-02-28T19:50:41Z;2013-02-28T19:50:58Z;217842.0;AnthonyMastrean;"I appreciate the discovery and the fix! But, the extra assignment is unnecessary. Especially if you leave the post-fix guard clause in. I always think of postfix operators as ""do this or nothing at all"". So, I would try one of the two styles of ternary statements.

This fake way depends on a statement always returning it's last value. So, if `@flatten_zip` is `false`, the statement is `nil`.

    file_path = (file_path.split('/').last if @flatten_zip) || file_path

Or, use the actual ternary operator

    file_path = @flatten_zip ? file_path.split('/').last : file_path

What do you think?";
117;1467.0;c3f3cc05d7573ba3e723705907c2c9389c7a25b1;;43.0;14253483.0;issue;2013-02-28T19:50:41Z;2013-02-28T19:50:58Z;217842.0;AnthonyMastrean;"I appreciate the discovery and the fix! But, the extra assignment is unnecessary. Especially if you leave the post-fix guard clause in. I always think of postfix operators as ""do this or nothing at all"". So, I would try one of the two styles of ternary statements.

This fake way depends on a statement always returning it's last value. So, if `@flatten_zip` is `false`, the statement is `nil`.

    file_path = (file_path.split('/').last if @flatten_zip) || file_path

Or, use the actual ternary operator

    file_path = @flatten_zip ? file_path.split('/').last : file_path

What do you think?";
118;1469.0;c3f3cc05d7573ba3e723705907c2c9389c7a25b1;;43.0;14253483.0;issue;2013-02-28T19:50:41Z;2013-02-28T19:50:58Z;217842.0;AnthonyMastrean;"I appreciate the discovery and the fix! But, the extra assignment is unnecessary. Especially if you leave the post-fix guard clause in. I always think of postfix operators as ""do this or nothing at all"". So, I would try one of the two styles of ternary statements.

This fake way depends on a statement always returning it's last value. So, if `@flatten_zip` is `false`, the statement is `nil`.

    file_path = (file_path.split('/').last if @flatten_zip) || file_path

Or, use the actual ternary operator

    file_path = @flatten_zip ? file_path.split('/').last : file_path

What do you think?";
119;1463.0;19dfa63caf6e3773a26e34c6ccdcbee5cefdf23d;;43.0;14279149.0;issue;2013-03-01T09:16:46Z;2013-03-01T09:16:46Z;3593671.0;jamlen;"Ah yes that makes sense, I just copied the method for zip_directory, but I agree and I probably prefer the || operator.

```ruby
  def zip_directory(zipfile)
    return if @directories_to_zip.nil?
    @directories_to_zip.each do |d|
      Dir[""#{d}/**/**""].reject{|f| reject_file(f)}.each do |file_path|
        file_name = file_path
        file_name = file_path.sub(d + '/','') if @flatten_zip
        zipfile.add(file_name, file_path)
      end
    end
  end
```

Do you want me to change that and resubmit a pull? (this was my first pull request and actually my first contribution to any project!)";
120;1464.0;19dfa63caf6e3773a26e34c6ccdcbee5cefdf23d;;43.0;14279149.0;issue;2013-03-01T09:16:46Z;2013-03-01T09:16:46Z;3593671.0;jamlen;"Ah yes that makes sense, I just copied the method for zip_directory, but I agree and I probably prefer the || operator.

```ruby
  def zip_directory(zipfile)
    return if @directories_to_zip.nil?
    @directories_to_zip.each do |d|
      Dir[""#{d}/**/**""].reject{|f| reject_file(f)}.each do |file_path|
        file_name = file_path
        file_name = file_path.sub(d + '/','') if @flatten_zip
        zipfile.add(file_name, file_path)
      end
    end
  end
```

Do you want me to change that and resubmit a pull? (this was my first pull request and actually my first contribution to any project!)";
121;1467.0;c3f3cc05d7573ba3e723705907c2c9389c7a25b1;;43.0;14279149.0;issue;2013-03-01T09:16:46Z;2013-03-01T09:16:46Z;3593671.0;jamlen;"Ah yes that makes sense, I just copied the method for zip_directory, but I agree and I probably prefer the || operator.

```ruby
  def zip_directory(zipfile)
    return if @directories_to_zip.nil?
    @directories_to_zip.each do |d|
      Dir[""#{d}/**/**""].reject{|f| reject_file(f)}.each do |file_path|
        file_name = file_path
        file_name = file_path.sub(d + '/','') if @flatten_zip
        zipfile.add(file_name, file_path)
      end
    end
  end
```

Do you want me to change that and resubmit a pull? (this was my first pull request and actually my first contribution to any project!)";
122;1469.0;c3f3cc05d7573ba3e723705907c2c9389c7a25b1;;43.0;14279149.0;issue;2013-03-01T09:16:46Z;2013-03-01T09:16:46Z;3593671.0;jamlen;"Ah yes that makes sense, I just copied the method for zip_directory, but I agree and I probably prefer the || operator.

```ruby
  def zip_directory(zipfile)
    return if @directories_to_zip.nil?
    @directories_to_zip.each do |d|
      Dir[""#{d}/**/**""].reject{|f| reject_file(f)}.each do |file_path|
        file_name = file_path
        file_name = file_path.sub(d + '/','') if @flatten_zip
        zipfile.add(file_name, file_path)
      end
    end
  end
```

Do you want me to change that and resubmit a pull? (this was my first pull request and actually my first contribution to any project!)";
123;1463.0;19dfa63caf6e3773a26e34c6ccdcbee5cefdf23d;;43.0;14288959.0;issue;2013-03-01T13:23:09Z;2013-03-01T13:23:09Z;3593671.0;jamlen;"I've added a test for the flatten_zip behaviour and changed the code to use the ternary as I didn't like the extra braces needed for the ||.

One curious thing: when I was writing the test, if I used the existing ZipTestData for the folder to zip (which uses File.expand) then I would get the following message:


    1) ZipDirectory with flatten_zip set to false should add additional file
     Failure/Error: zip.execute
     Zip::ZipEntryNameError:
       Illegal ZipEntry name '/home/jallen/dev/projects/albacore/spec/support/zip/files', name must not start with /

Which is why I had to specify the folders.";
124;1464.0;19dfa63caf6e3773a26e34c6ccdcbee5cefdf23d;;43.0;14288959.0;issue;2013-03-01T13:23:09Z;2013-03-01T13:23:09Z;3593671.0;jamlen;"I've added a test for the flatten_zip behaviour and changed the code to use the ternary as I didn't like the extra braces needed for the ||.

One curious thing: when I was writing the test, if I used the existing ZipTestData for the folder to zip (which uses File.expand) then I would get the following message:


    1) ZipDirectory with flatten_zip set to false should add additional file
     Failure/Error: zip.execute
     Zip::ZipEntryNameError:
       Illegal ZipEntry name '/home/jallen/dev/projects/albacore/spec/support/zip/files', name must not start with /

Which is why I had to specify the folders.";
125;1467.0;c3f3cc05d7573ba3e723705907c2c9389c7a25b1;;43.0;14288959.0;issue;2013-03-01T13:23:09Z;2013-03-01T13:23:09Z;3593671.0;jamlen;"I've added a test for the flatten_zip behaviour and changed the code to use the ternary as I didn't like the extra braces needed for the ||.

One curious thing: when I was writing the test, if I used the existing ZipTestData for the folder to zip (which uses File.expand) then I would get the following message:


    1) ZipDirectory with flatten_zip set to false should add additional file
     Failure/Error: zip.execute
     Zip::ZipEntryNameError:
       Illegal ZipEntry name '/home/jallen/dev/projects/albacore/spec/support/zip/files', name must not start with /

Which is why I had to specify the folders.";
126;1469.0;c3f3cc05d7573ba3e723705907c2c9389c7a25b1;;43.0;14288959.0;issue;2013-03-01T13:23:09Z;2013-03-01T13:23:09Z;3593671.0;jamlen;"I've added a test for the flatten_zip behaviour and changed the code to use the ternary as I didn't like the extra braces needed for the ||.

One curious thing: when I was writing the test, if I used the existing ZipTestData for the folder to zip (which uses File.expand) then I would get the following message:


    1) ZipDirectory with flatten_zip set to false should add additional file
     Failure/Error: zip.execute
     Zip::ZipEntryNameError:
       Illegal ZipEntry name '/home/jallen/dev/projects/albacore/spec/support/zip/files', name must not start with /

Which is why I had to specify the folders.";
127;1463.0;19dfa63caf6e3773a26e34c6ccdcbee5cefdf23d;;43.0;14355266.0;issue;2013-03-03T21:01:49Z;2013-03-03T21:01:55Z;217842.0;AnthonyMastrean;This looks good, thanks for updating! I'll take a look at the ZipTestData error this week. And, as soon as I can test it out, I'll pull.;
128;1464.0;19dfa63caf6e3773a26e34c6ccdcbee5cefdf23d;;43.0;14355266.0;issue;2013-03-03T21:01:49Z;2013-03-03T21:01:55Z;217842.0;AnthonyMastrean;This looks good, thanks for updating! I'll take a look at the ZipTestData error this week. And, as soon as I can test it out, I'll pull.;
129;1467.0;c3f3cc05d7573ba3e723705907c2c9389c7a25b1;;43.0;14355266.0;issue;2013-03-03T21:01:49Z;2013-03-03T21:01:55Z;217842.0;AnthonyMastrean;This looks good, thanks for updating! I'll take a look at the ZipTestData error this week. And, as soon as I can test it out, I'll pull.;
130;1469.0;c3f3cc05d7573ba3e723705907c2c9389c7a25b1;;43.0;14355266.0;issue;2013-03-03T21:01:49Z;2013-03-03T21:01:55Z;217842.0;AnthonyMastrean;This looks good, thanks for updating! I'll take a look at the ZipTestData error this week. And, as soon as I can test it out, I'll pull.;
131;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14373694.0;issue;2013-03-04T10:23:06Z;2013-03-04T10:23:06Z;193115.0;haf;"I just pushed a fix for the failing test. Sorry, I didn't fully understand jruby process exit codes when I wrote it.

It should recompile and test automatically?";
132;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14373694.0;issue;2013-03-04T10:23:06Z;2013-03-04T10:23:06Z;193115.0;haf;"I just pushed a fix for the failing test. Sorry, I didn't fully understand jruby process exit codes when I wrote it.

It should recompile and test automatically?";
133;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14373694.0;issue;2013-03-04T10:23:06Z;2013-03-04T10:23:06Z;193115.0;haf;"I just pushed a fix for the failing test. Sorry, I didn't fully understand jruby process exit codes when I wrote it.

It should recompile and test automatically?";
134;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14373694.0;issue;2013-03-04T10:23:06Z;2013-03-04T10:23:06Z;193115.0;haf;"I just pushed a fix for the failing test. Sorry, I didn't fully understand jruby process exit codes when I wrote it.

It should recompile and test automatically?";
135;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14374464.0;issue;2013-03-04T10:42:14Z;2013-03-04T10:42:14Z;193115.0;haf;If you push a miniscule change, it will recompile.;
136;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14374464.0;issue;2013-03-04T10:42:14Z;2013-03-04T10:42:14Z;193115.0;haf;If you push a miniscule change, it will recompile.;
137;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14374464.0;issue;2013-03-04T10:42:14Z;2013-03-04T10:42:14Z;193115.0;haf;If you push a miniscule change, it will recompile.;
138;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14374464.0;issue;2013-03-04T10:42:14Z;2013-03-04T10:42:14Z;193115.0;haf;If you push a miniscule change, it will recompile.;
139;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14378809.0;issue;2013-03-04T12:38:10Z;2013-03-04T12:38:10Z;193115.0;haf;Is this the full extent of what you'd like to add?;
140;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14378809.0;issue;2013-03-04T12:38:10Z;2013-03-04T12:38:10Z;193115.0;haf;Is this the full extent of what you'd like to add?;
141;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14378809.0;issue;2013-03-04T12:38:10Z;2013-03-04T12:38:10Z;193115.0;haf;Is this the full extent of what you'd like to add?;
142;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14378809.0;issue;2013-03-04T12:38:10Z;2013-03-04T12:38:10Z;193115.0;haf;Is this the full extent of what you'd like to add?;
143;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14379970.0;issue;2013-03-04T13:11:28Z;2013-03-04T13:11:28Z;88096.0;wallymathieu;I was mostly trying to make a small change that matches the style. But, no, this is just the core of what I'm trying to add.;
144;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14379970.0;issue;2013-03-04T13:11:28Z;2013-03-04T13:11:28Z;88096.0;wallymathieu;I was mostly trying to make a small change that matches the style. But, no, this is just the core of what I'm trying to add.;
145;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14379970.0;issue;2013-03-04T13:11:28Z;2013-03-04T13:11:28Z;88096.0;wallymathieu;I was mostly trying to make a small change that matches the style. But, no, this is just the core of what I'm trying to add.;
146;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14379970.0;issue;2013-03-04T13:11:28Z;2013-03-04T13:11:28Z;88096.0;wallymathieu;I was mostly trying to make a small change that matches the style. But, no, this is just the core of what I'm trying to add.;
147;1472.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14380510.0;issue;2013-03-04T13:27:10Z;2013-03-04T13:27:10Z;193115.0;haf;Alright I'll await the rest :);
148;1473.0;bbb414f9525a62ec091a2c68d2084349dc6e207b;;44.0;14380510.0;issue;2013-03-04T13:27:10Z;2013-03-04T13:27:10Z;193115.0;haf;Alright I'll await the rest :);
149;1496.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14380510.0;issue;2013-03-04T13:27:10Z;2013-03-04T13:27:10Z;193115.0;haf;Alright I'll await the rest :);
150;1497.0;130b7e766d49e7045d6e323d0a25c1bb36762afa;;44.0;14380510.0;issue;2013-03-04T13:27:10Z;2013-03-04T13:27:10Z;193115.0;haf;Alright I'll await the rest :);
151;1476.0;8e6f9b3ea4cf12558336fac76a29993f6654e792;;45.0;14412633.0;issue;2013-03-04T23:06:10Z;2013-03-04T23:06:10Z;217842.0;AnthonyMastrean;The `glob` eventually requires the same files... is JRuby misbehaving or something? I prefer the explicit requires, but I'd like to get to a root cause :);
152;1478.0;8e6f9b3ea4cf12558336fac76a29993f6654e792;;45.0;14412633.0;issue;2013-03-04T23:06:10Z;2013-03-04T23:06:10Z;217842.0;AnthonyMastrean;The `glob` eventually requires the same files... is JRuby misbehaving or something? I prefer the explicit requires, but I'd like to get to a root cause :);
153;1476.0;8e6f9b3ea4cf12558336fac76a29993f6654e792;;45.0;14413297.0;issue;2013-03-04T23:20:05Z;2013-03-04T23:20:05Z;572.0;jarib;I've been struggling enough with our build today that I didn't attempt digging to the root cause, but the view of the file system inside the jar is probably a bit skewed, examples of this are [here](https://jira.codehaus.org/browse/JRUBY-6970) and [here](https://jira.codehaus.org/browse/JRUBY-5739). ;
154;1478.0;8e6f9b3ea4cf12558336fac76a29993f6654e792;;45.0;14413297.0;issue;2013-03-04T23:20:05Z;2013-03-04T23:20:05Z;572.0;jarib;I've been struggling enough with our build today that I didn't attempt digging to the root cause, but the view of the file system inside the jar is probably a bit skewed, examples of this are [here](https://jira.codehaus.org/browse/JRUBY-6970) and [here](https://jira.codehaus.org/browse/JRUBY-5739). ;
155;1476.0;8e6f9b3ea4cf12558336fac76a29993f6654e792;;45.0;14416210.0;issue;2013-03-05T00:25:51Z;2013-03-05T00:25:51Z;217842.0;AnthonyMastrean;Yikes, that's bad. I like the change, in general. Do you know if you can remove the load path modifications at the top of `albacore.rb`? I know that @haf has removed a lot (all?) of that in the `clean_slate` branch.;
156;1478.0;8e6f9b3ea4cf12558336fac76a29993f6654e792;;45.0;14416210.0;issue;2013-03-05T00:25:51Z;2013-03-05T00:25:51Z;217842.0;AnthonyMastrean;Yikes, that's bad. I like the change, in general. Do you know if you can remove the load path modifications at the top of `albacore.rb`? I know that @haf has removed a lot (all?) of that in the `clean_slate` branch.;
157;1476.0;8e6f9b3ea4cf12558336fac76a29993f6654e792;;45.0;14416458.0;issue;2013-03-05T00:33:09Z;2013-03-05T00:33:09Z;572.0;jarib;Load path mangling [shouldn't be necessary](http://guides.rubygems.org/patterns/#mangling_the_load_path), but I didn't touch it since I wasn't sure if your tests depend on it being set up that way. I don't have a Windows machine to actually try the build on. ;
